<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20251118,093200,1.15915,1.15926,1.15906,1.15907,57800000
EURUSD,20251118,093300,1.15908,1.15923,1.15908,1.1592,31360000
EURUSD,20251118,093400,1.15921,1.15937,1.15915,1.15936,67680000
EURUSD,20251118,093500,1.15934,1.15935,1.15926,1.15927,31600000
EURUSD,20251118,093600,1.1593,1.1593,1.15912,1.15917,64260000
EURUSD,20251118,093700,1.15919,1.15919,1.15909,1.15914,37360000
EURUSD,20251118,093800,1.15915,1.1592,1.15909,1.15912,59310000
EURUSD,20251118,093900,1.15912,1.15914,1.159,1.15902,64840000
EURUSD,20251118,094000,1.15903,1.15907,1.15892,1.15905,77970000
EURUSD,20251118,094100,1.15906,1.15908,1.15905,1.15906,26560000
EURUSD,20251118,094200,1.15908,1.15908,1.15902,1.15905,48910000
EURUSD,20251118,094300,1.15904,1.15904,1.15891,1.15898,77630000
EURUSD,20251118,094400,1.15899,1.1591,1.15899,1.15909,83410000
EURUSD,20251118,094500,1.1591,1.15911,1.15898,1.15907,53550000
EURUSD,20251118,094600,1.15907,1.15907,1.15895,1.15898,91250000
EURUSD,20251118,094700,1.15898,1.15913,1.15898,1.15912,56240000
EURUSD,20251118,094800,1.15912,1.15912,1.15902,1.15908,29590000
EURUSD,20251118,094900,1.15909,1.15912,1.15896,1.15896,45660000
EURUSD,20251118,095000,1.15895,1.15897,1.15886,1.15886,47460000
EURUSD,20251118,095100,1.15887,1.15889,1.15885,1.15885,25770000
EURUSD,20251118,095200,1.15885,1.15896,1.15885,1.15892,22280000
EURUSD,20251118,095300,1.15894,1.15903,1.15888,1.15888,37990000
EURUSD,20251118,095400,1.15889,1.15889,1.15883,1.15885,74730000
EURUSD,20251118,095500,1.15885,1.15885,1.15872,1.15881,140660000
EURUSD,20251118,095600,1.15882,1.15888,1.15878,1.15883,80070000
EURUSD,20251118,095700,1.15883,1.15887,1.15875,1.15887,85170000
EURUSD,20251118,095800,1.15886,1.1589,1.15881,1.15889,33870000
EURUSD,20251118,095900,1.15891,1.15895,1.15884,1.15892,55260000
EURUSD,20251118,100000,1.15893,1.159,1.15886,1.15894,73260000
EURUSD,20251118,100100,1.15898,1.15908,1.15884,1.15887,102640000
EURUSD,20251118,100200,1.15886,1.15886,1.15867,1.15869,69500000
EURUSD,20251118,100300,1.15868,1.15894,1.15862,1.15894,86360000
EURUSD,20251118,100400,1.15891,1.15894,1.15882,1.15884,54190000
EURUSD,20251118,100500,1.15883,1.15893,1.15882,1.15893,48600000
EURUSD,20251118,100600,1.15894,1.159,1.15894,1.15899,13500000
EURUSD,20251118,100700,1.15897,1.15899,1.15892,1.15892,40830000
EURUSD,20251118,100800,1.15893,1.15903,1.15893,1.15899,47150000
EURUSD,20251118,100900,1.15898,1.15904,1.15896,1.15902,23970000
EURUSD,20251118,101000,1.159,1.159,1.15886,1.15891,42210000
EURUSD,20251118,101100,1.1589,1.15892,1.15886,1.15888,32280000
EURUSD,20251118,101200,1.15887,1.15888,1.15883,1.15884,24650000
EURUSD,20251118,101300,1.15882,1.15883,1.15878,1.15883,26990000
EURUSD,20251118,101400,1.15882,1.15888,1.1588,1.15883,28580000
EURUSD,20251118,101500,1.15882,1.15889,1.15875,1.15875,59530000
EURUSD,20251118,101600,1.15875,1.15879,1.15871,1.15877,42620000
EURUSD,20251118,101700,1.15875,1.15877,1.15873,1.15876,30560000
EURUSD,20251118,101800,1.15874,1.15874,1.15855,1.15856,38030000
EURUSD,20251118,101900,1.15855,1.15855,1.1584,1.15849,141270000
EURUSD,20251118,102000,1.1585,1.1585,1.15824,1.1583,121590000
EURUSD,20251118,102100,1.1583,1.15837,1.15817,1.15837,157080000
EURUSD,20251118,102200,1.15839,1.15839,1.15832,1.15836,37800000
EURUSD,20251118,102300,1.15839,1.15842,1.15831,1.15832,46900000
EURUSD,20251118,102400,1.15831,1.15834,1.15825,1.15831,59540000
EURUSD,20251118,102500,1.1583,1.15831,1.15817,1.15825,57280000
EURUSD,20251118,102600,1.15823,1.15828,1.15804,1.15807,80180000
EURUSD,20251118,102700,1.15808,1.15814,1.15806,1.15808,41960000
EURUSD,20251118,102800,1.15807,1.15816,1.15806,1.15814,92520000
EURUSD,20251118,102900,1.15813,1.15813,1.15805,1.15807,29570000
EURUSD,20251118,103000,1.15806,1.15809,1.15793,1.15806,80450000
EURUSD,20251118,103100,1.15808,1.15818,1.15806,1.15813,95190000
EURUSD,20251118,103200,1.1581,1.1581,1.15806,1.1581,12160000
EURUSD,20251118,103300,1.15808,1.15833,1.15808,1.15833,66540000
EURUSD,20251118,103400,1.15834,1.15834,1.15825,1.15828,40330000
EURUSD,20251118,103500,1.15826,1.15837,1.15826,1.15835,41680000
EURUSD,20251118,103600,1.15833,1.15838,1.15832,1.15837,17670000
EURUSD,20251118,103700,1.15835,1.15835,1.15826,1.15828,14200000
EURUSD,20251118,103800,1.15828,1.15837,1.15827,1.15829,65890000
EURUSD,20251118,103900,1.15828,1.15829,1.15818,1.15824,36110000
EURUSD,20251118,104000,1.15823,1.15829,1.15823,1.15829,29140000
EURUSD,20251118,104100,1.15829,1.15832,1.15823,1.15824,40740000
EURUSD,20251118,104200,1.15821,1.15826,1.1582,1.15823,30430000
EURUSD,20251118,104300,1.15825,1.15828,1.15822,1.15827,16880000
EURUSD,20251118,104400,1.15825,1.15828,1.15821,1.15828,15080000
EURUSD,20251118,104500,1.15826,1.15837,1.15818,1.15837,49260000
EURUSD,20251118,104600,1.15836,1.15839,1.15833,1.15838,8100000
EURUSD,20251118,104700,1.15839,1.15841,1.1583,1.15832,43520000
EURUSD,20251118,104800,1.15829,1.15829,1.1582,1.15826,45550000
EURUSD,20251118,104900,1.15826,1.15833,1.15826,1.15833,36000000
EURUSD,20251118,105000,1.15833,1.15833,1.15823,1.15823,35440000
EURUSD,20251118,105100,1.15824,1.15829,1.15822,1.15829,37350000
EURUSD,20251118,105200,1.15829,1.15844,1.15825,1.15844,94630000
EURUSD,20251118,105300,1.15842,1.15842,1.15827,1.15831,52310000
EURUSD,20251118,105400,1.15831,1.15832,1.1582,1.15821,58560000
EURUSD,20251118,105500,1.15822,1.15822,1.15808,1.15813,45010000
EURUSD,20251118,105600,1.15817,1.15821,1.15814,1.15817,50470000
EURUSD,20251118,105700,1.15818,1.15827,1.15818,1.15823,47080000
EURUSD,20251118,105800,1.15823,1.15827,1.15821,1.15823,63330000
EURUSD,20251118,105900,1.15824,1.15824,1.15819,1.15819,32710000
EURUSD,20251118,110000,1.15818,1.15823,1.15812,1.15822,69140000
EURUSD,20251118,110100,1.15824,1.15842,1.15824,1.15841,43540000
EURUSD,20251118,110200,1.15841,1.15841,1.15826,1.15828,87630000
EURUSD,20251118,110300,1.15828,1.15828,1.15822,1.15822,51400000
EURUSD,20251118,110400,1.15821,1.15824,1.15808,1.15814,61850000
EURUSD,20251118,110500,1.15814,1.15815,1.15811,1.15813,32470000
EURUSD,20251118,110600,1.15813,1.15818,1.1581,1.15812,43320000
EURUSD,20251118,110700,1.15814,1.15824,1.15814,1.15814,47120000
EURUSD,20251118,110800,1.15815,1.15824,1.15814,1.15819,32950000
EURUSD,20251118,110900,1.15817,1.15818,1.15813,1.15813,51300000
EURUSD,20251118,111000,1.15811,1.15811,1.158,1.15803,51200000
EURUSD,20251118,111100,1.15804,1.15815,1.15802,1.15815,25890000
EURUSD,20251118,111200,1.15815,1.15828,1.15813,1.15828,62500000
EURUSD,20251118,111300,1.15828,1.15829,1.15821,1.15823,39600000
EURUSD,20251118,111400,1.15823,1.15833,1.15821,1.15831,44220000
EURUSD,20251118,111500,1.15831,1.15833,1.15824,1.15827,56880000
EURUSD,20251118,111600,1.15827,1.15829,1.1582,1.15829,47250000
EURUSD,20251118,111700,1.15831,1.15842,1.15831,1.15842,43100000
EURUSD,20251118,111800,1.15844,1.15845,1.15842,1.15842,24280000
EURUSD,20251118,111900,1.15844,1.15847,1.15833,1.15846,68430000
EURUSD,20251118,112000,1.15847,1.1585,1.15841,1.15846,42400000
EURUSD,20251118,112100,1.15846,1.15846,1.15826,1.15826,59030000
EURUSD,20251118,112200,1.15825,1.15825,1.15815,1.15823,84610000
EURUSD,20251118,112300,1.15823,1.15825,1.15812,1.15818,51650000
EURUSD,20251118,112400,1.1582,1.15834,1.15817,1.15833,47260000
EURUSD,20251118,112500,1.15832,1.15832,1.15819,1.15819,42410000
EURUSD,20251118,112600,1.15819,1.15822,1.15817,1.1582,26330000
EURUSD,20251118,112700,1.1582,1.1582,1.15804,1.15806,52450000
EURUSD,20251118,112800,1.15805,1.15814,1.15805,1.15812,58400000
EURUSD,20251118,112900,1.1581,1.1582,1.15808,1.15817,38550000
EURUSD,20251118,113000,1.15817,1.15828,1.15816,1.15827,24300000
EURUSD,20251118,113100,1.15829,1.15838,1.15828,1.15833,38430000
EURUSD,20251118,113200,1.15834,1.15844,1.15831,1.15834,45860000
EURUSD,20251118,113300,1.15834,1.15845,1.15833,1.15844,34770000
EURUSD,20251118,113400,1.15844,1.15849,1.15844,1.15849,8100000
EURUSD,20251118,113500,1.15849,1.15852,1.15844,1.15849,34210000
EURUSD,20251118,113600,1.15847,1.15855,1.15845,1.15855,41470000
EURUSD,20251118,113700,1.15853,1.1586,1.15847,1.1586,33070000
EURUSD,20251118,113800,1.15861,1.15864,1.15858,1.15862,38710000
EURUSD,20251118,113900,1.15861,1.15863,1.15856,1.15858,61140000
EURUSD,20251118,114000,1.15857,1.15859,1.15854,1.15859,41130000
EURUSD,20251118,114100,1.15858,1.1586,1.15857,1.1586,20430000
EURUSD,20251118,114200,1.15858,1.15865,1.15858,1.15862,26280000
EURUSD,20251118,114300,1.1586,1.15865,1.15858,1.15865,33840000
EURUSD,20251118,114400,1.15864,1.15869,1.15863,1.15868,37800000
EURUSD,20251118,114500,1.15869,1.15877,1.15868,1.15875,51060000
EURUSD,20251118,114600,1.15875,1.15885,1.15871,1.15871,74370000
EURUSD,20251118,114700,1.15869,1.1587,1.15855,1.15861,39580000
EURUSD,20251118,114800,1.1586,1.15861,1.15858,1.15858,3600000
EURUSD,20251118,114900,1.15857,1.1586,1.15854,1.15859,24530000
EURUSD,20251118,115000,1.15859,1.15866,1.15857,1.15866,22500000
EURUSD,20251118,115100,1.15866,1.1587,1.15866,1.1587,18000000
EURUSD,20251118,115200,1.1587,1.15871,1.15863,1.15865,40710000
EURUSD,20251118,115300,1.15863,1.15865,1.15859,1.15859,56680000
EURUSD,20251118,115400,1.15859,1.1586,1.15852,1.15854,35190000
EURUSD,20251118,115500,1.15853,1.15859,1.15852,1.15853,35550000
EURUSD,20251118,115600,1.15852,1.15852,1.1584,1.15841,42520000
EURUSD,20251118,115700,1.15842,1.15848,1.15831,1.15847,105240000
EURUSD,20251118,115800,1.15847,1.15848,1.15834,1.1584,84760000
EURUSD,20251118,115900,1.1584,1.1585,1.15834,1.15847,44980000
EURUSD,20251118,120000,1.15847,1.15848,1.15831,1.15835,87060000
EURUSD,20251118,120100,1.15834,1.15848,1.15834,1.15848,65770000
EURUSD,20251118,120200,1.1585,1.15851,1.1584,1.15849,59350000
EURUSD,20251118,120300,1.15848,1.15859,1.15847,1.15858,75480000
EURUSD,20251118,120400,1.15859,1.15875,1.15859,1.15875,44170000
EURUSD,20251118,120500,1.15876,1.15876,1.15862,1.15875,45550000
EURUSD,20251118,120600,1.15875,1.15884,1.1587,1.1588,38030000
EURUSD,20251118,120700,1.15882,1.15889,1.15874,1.15889,48570000
EURUSD,20251118,120800,1.15888,1.15891,1.15885,1.15888,35230000
EURUSD,20251118,120900,1.15889,1.15895,1.15886,1.15892,74280000
EURUSD,20251118,121000,1.15891,1.15896,1.1588,1.1588,45120000
EURUSD,20251118,121100,1.15879,1.15888,1.15874,1.15886,54020000
EURUSD,20251118,121200,1.15884,1.15904,1.15884,1.15904,69200000
EURUSD,20251118,121300,1.15904,1.15912,1.15893,1.15895,64360000
EURUSD,20251118,121400,1.15893,1.15903,1.15891,1.15892,37920000
EURUSD,20251118,121500,1.15896,1.15902,1.15896,1.15902,38940000
EURUSD,20251118,121600,1.159,1.15902,1.15885,1.15886,52330000
EURUSD,20251118,121700,1.15888,1.15891,1.15885,1.15887,51600000
EURUSD,20251118,121800,1.15887,1.15892,1.15876,1.15876,71350000
EURUSD,20251118,121900,1.15876,1.15877,1.15866,1.15868,56590000
EURUSD,20251118,122000,1.15868,1.15869,1.15857,1.1586,59160000
EURUSD,20251118,122100,1.15858,1.15861,1.15855,1.15856,34550000
EURUSD,20251118,122200,1.15856,1.15862,1.15852,1.15857,54740000
EURUSD,20251118,122300,1.15856,1.15872,1.15856,1.15861,49520000
EURUSD,20251118,122400,1.15864,1.15866,1.15852,1.15858,81070000
EURUSD,20251118,122500,1.15859,1.15861,1.15856,1.15858,69450000
EURUSD,20251118,122600,1.15856,1.15869,1.15856,1.15863,47810000
EURUSD,20251118,122700,1.15864,1.15866,1.15847,1.15852,45920000
EURUSD,20251118,122800,1.15853,1.15857,1.15849,1.15853,46930000
EURUSD,20251118,122900,1.15852,1.15852,1.15843,1.15848,56330000
EURUSD,20251118,123000,1.15846,1.1585,1.15843,1.15848,30340000
EURUSD,20251118,123100,1.15846,1.15862,1.15844,1.15852,59120000
EURUSD,20251118,123200,1.15852,1.1587,1.15849,1.15869,48170000
EURUSD,20251118,123300,1.15867,1.15879,1.15864,1.15879,35550000
EURUSD,20251118,123400,1.15881,1.15894,1.15879,1.15891,60300000
EURUSD,20251118,123500,1.15889,1.15898,1.15888,1.15893,64970000
EURUSD,20251118,123600,1.15894,1.15901,1.15882,1.15882,73080000
EURUSD,20251118,123700,1.15883,1.15883,1.1587,1.15873,34160000
EURUSD,20251118,123800,1.15871,1.15873,1.15864,1.15864,21380000
EURUSD,20251118,123900,1.15863,1.15873,1.15863,1.15872,24200000
EURUSD,20251118,124000,1.15874,1.15879,1.15867,1.15878,46540000
EURUSD,20251118,124100,1.15877,1.15887,1.15877,1.15882,20480000
EURUSD,20251118,124200,1.15882,1.15882,1.15871,1.15871,34730000
EURUSD,20251118,124300,1.15872,1.15875,1.15858,1.15861,50420000
EURUSD,20251118,124400,1.15861,1.15863,1.15856,1.15856,70880000
EURUSD,20251118,124500,1.15857,1.15869,1.15856,1.15858,72350000
EURUSD,20251118,124600,1.15857,1.1586,1.15856,1.15859,29140000
EURUSD,20251118,124700,1.15858,1.15872,1.15855,1.15867,101420000
EURUSD,20251118,124800,1.15867,1.15868,1.15856,1.15868,73410000
EURUSD,20251118,124900,1.15868,1.15869,1.15862,1.15862,29580000
EURUSD,20251118,125000,1.1586,1.15869,1.1586,1.15868,21560000
EURUSD,20251118,125100,1.1587,1.15886,1.1587,1.15886,36570000
EURUSD,20251118,125200,1.15884,1.15887,1.15882,1.15882,52000000
EURUSD,20251118,125300,1.15883,1.15899,1.15882,1.15892,49630000
EURUSD,20251118,125400,1.15892,1.15898,1.15887,1.15898,33830000
EURUSD,20251118,125500,1.15896,1.15904,1.15896,1.15898,66530000
EURUSD,20251118,125600,1.159,1.15914,1.159,1.15909,101030000
EURUSD,20251118,125700,1.15908,1.15927,1.15908,1.15921,85750000
EURUSD,20251118,125800,1.15923,1.15926,1.15917,1.15919,133770000
EURUSD,20251118,125900,1.15919,1.15922,1.15913,1.15919,81090000
EURUSD,20251118,130000,1.15919,1.15934,1.15917,1.15917,200260000
EURUSD,20251118,130100,1.15917,1.15938,1.15917,1.15933,205250000
EURUSD,20251118,130200,1.15932,1.1595,1.15929,1.15948,189780000
EURUSD,20251118,130300,1.15948,1.15949,1.1593,1.15932,170420000
EURUSD,20251118,130400,1.15932,1.15941,1.15931,1.15939,70090000
EURUSD,20251118,130500,1.15937,1.15951,1.15931,1.15947,62750000
EURUSD,20251118,130600,1.15946,1.15948,1.15941,1.15947,59290000
EURUSD,20251118,130700,1.15951,1.15954,1.15941,1.15943,79180000
EURUSD,20251118,130800,1.15942,1.15942,1.15912,1.15912,101600000
EURUSD,20251118,130900,1.15912,1.15915,1.15893,1.15893,79070000
EURUSD,20251118,131000,1.15893,1.15905,1.15893,1.15894,128940000
EURUSD,20251118,131100,1.15896,1.15898,1.15886,1.15889,91070000
EURUSD,20251118,131200,1.1589,1.15901,1.1589,1.159,26550000
EURUSD,20251118,131300,1.15898,1.15907,1.15897,1.15898,41180000
EURUSD,20251118,131400,1.15899,1.15901,1.15881,1.15898,71470000
EURUSD,20251118,131500,1.15897,1.15916,1.15897,1.15916,32970000
EURUSD,20251118,131600,1.15918,1.15923,1.15912,1.1592,43550000
EURUSD,20251118,131700,1.1592,1.15935,1.1592,1.15932,82900000
EURUSD,20251118,131800,1.15931,1.15949,1.15926,1.15948,86630000
EURUSD,20251118,131900,1.15949,1.15957,1.15944,1.15957,81580000
EURUSD,20251118,132000,1.15958,1.15981,1.15957,1.15975,120920000
EURUSD,20251118,132100,1.15976,1.15976,1.15961,1.15966,132520000
EURUSD,20251118,132200,1.15964,1.15964,1.15951,1.15951,97090000
EURUSD,20251118,132300,1.1595,1.15969,1.15939,1.15964,103080000
EURUSD,20251118,132400,1.15963,1.15963,1.15946,1.15951,89450000
EURUSD,20251118,132500,1.15952,1.15967,1.15952,1.15963,121250000
EURUSD,20251118,132600,1.15961,1.16004,1.1596,1.15987,190750000
EURUSD,20251118,132700,1.15986,1.16003,1.1597,1.15994,143690000
EURUSD,20251118,132800,1.15993,1.16002,1.15972,1.1599,294140000
EURUSD,20251118,132900,1.15991,1.16003,1.15971,1.15978,211680000
EURUSD,20251118,133000,1.15978,1.16018,1.15964,1.15969,451620000
EURUSD,20251118,133100,1.15968,1.15969,1.15946,1.1596,220480000
EURUSD,20251118,133200,1.15959,1.15963,1.15941,1.15951,189720000
EURUSD,20251118,133300,1.15953,1.15953,1.15927,1.15933,151320000
EURUSD,20251118,133400,1.15932,1.15948,1.15932,1.15948,154400000
EURUSD,20251118,133500,1.15947,1.15979,1.15946,1.15977,156320000
EURUSD,20251118,133600,1.15979,1.15988,1.15972,1.15985,148480000
EURUSD,20251118,133700,1.15984,1.15987,1.15976,1.15981,250030000
EURUSD,20251118,133800,1.15981,1.15993,1.1597,1.15983,210200000
EURUSD,20251118,133900,1.15983,1.15993,1.15981,1.15991,162410000
EURUSD,20251118,134000,1.1599,1.16008,1.1599,1.15994,210140000
EURUSD,20251118,134100,1.15992,1.15992,1.15971,1.15985,186890000
EURUSD,20251118,134200,1.15986,1.16006,1.15986,1.16001,166070000
EURUSD,20251118,134300,1.16004,1.16018,1.16001,1.16003,155870000
EURUSD,20251118,134400,1.16002,1.16007,1.15995,1.15996,244880000
EURUSD,20251118,134500,1.15997,1.16007,1.15992,1.15993,161130000
EURUSD,20251118,134600,1.15992,1.15999,1.15989,1.15998,149560000
EURUSD,20251118,134700,1.15996,1.16,1.15988,1.15991,91280000
EURUSD,20251118,134800,1.15991,1.15991,1.15982,1.15986,125140000
EURUSD,20251118,134900,1.15988,1.15991,1.15978,1.15981,99890000
EURUSD,20251118,135000,1.15982,1.15984,1.1597,1.15984,103020000
EURUSD,20251118,135100,1.15982,1.16007,1.1598,1.16005,124790000
EURUSD,20251118,135200,1.16004,1.16013,1.15995,1.15996,77050000
EURUSD,20251118,135300,1.15993,1.15997,1.15981,1.15983,96790000
EURUSD,20251118,135400,1.15983,1.15988,1.15972,1.15974,76640000
EURUSD,20251118,135500,1.15975,1.15984,1.15962,1.15984,93330000
EURUSD,20251118,135600,1.15983,1.15986,1.15963,1.15974,94070000
EURUSD,20251118,135700,1.15973,1.15984,1.15972,1.15981,83760000
EURUSD,20251118,135800,1.15981,1.15983,1.15966,1.15967,80930000
EURUSD,20251118,135900,1.15969,1.15973,1.15961,1.15967,84240000
EURUSD,20251118,140000,1.15975,1.15983,1.15973,1.15975,136810000
EURUSD,20251118,140100,1.15976,1.15982,1.15973,1.15979,134470000
EURUSD,20251118,140200,1.15979,1.1598,1.15972,1.15979,74010000
EURUSD,20251118,140300,1.15978,1.15988,1.15974,1.15987,92250000
EURUSD,20251118,140400,1.15988,1.15992,1.1598,1.15982,125510000
EURUSD,20251118,140500,1.15982,1.15985,1.15976,1.15983,95650000
EURUSD,20251118,140600,1.15982,1.15983,1.15968,1.15976,63980000
EURUSD,20251118,140700,1.15977,1.15982,1.15969,1.15981,54100000
EURUSD,20251118,140800,1.1598,1.15986,1.15972,1.15972,67240000
EURUSD,20251118,140900,1.15972,1.15983,1.15972,1.15973,58500000
EURUSD,20251118,141000,1.15968,1.15981,1.15967,1.15977,125020000
EURUSD,20251118,141100,1.15978,1.15987,1.15977,1.1598,141770000
EURUSD,20251118,141200,1.15981,1.15989,1.15972,1.15972,116270000
EURUSD,20251118,141300,1.1597,1.15977,1.15969,1.15972,58290000
EURUSD,20251118,141400,1.15971,1.15973,1.15955,1.15961,77840000
EURUSD,20251118,141500,1.15962,1.15971,1.15962,1.1597,25680000
EURUSD,20251118,141600,1.15969,1.15972,1.15961,1.15961,26050000
EURUSD,20251118,141700,1.15962,1.1597,1.15962,1.15968,43270000
EURUSD,20251118,141800,1.15966,1.15978,1.15966,1.15976,43090000
EURUSD,20251118,141900,1.15977,1.15981,1.15968,1.15978,66370000
EURUSD,20251118,142000,1.15978,1.15978,1.15967,1.15972,87420000
EURUSD,20251118,142100,1.15972,1.15978,1.1597,1.15973,21150000
EURUSD,20251118,142200,1.15972,1.15979,1.15963,1.15977,50290000
EURUSD,20251118,142300,1.15977,1.1598,1.15975,1.15977,23180000
EURUSD,20251118,142400,1.15976,1.15995,1.15971,1.15994,44900000
EURUSD,20251118,142500,1.15992,1.15997,1.15991,1.15993,26390000
EURUSD,20251118,142600,1.15991,1.15991,1.15955,1.1596,78950000
EURUSD,20251118,142700,1.15962,1.15975,1.15955,1.15966,64660000
EURUSD,20251118,142800,1.15966,1.15967,1.15961,1.15962,97410000
EURUSD,20251118,142900,1.15962,1.15972,1.1596,1.15972,106830000
EURUSD,20251118,143000,1.15972,1.15973,1.15944,1.15952,163280000
EURUSD,20251118,143100,1.15952,1.15969,1.15951,1.15957,116650000
EURUSD,20251118,143200,1.15956,1.15967,1.15948,1.1595,164350000
EURUSD,20251118,143300,1.15951,1.15962,1.15929,1.15962,182990000
EURUSD,20251118,143400,1.15961,1.15969,1.15961,1.15962,173010000
EURUSD,20251118,143500,1.15963,1.15988,1.1596,1.15984,182670000
EURUSD,20251118,143600,1.15985,1.15986,1.1597,1.15971,209100000
EURUSD,20251118,143700,1.1597,1.15981,1.15969,1.15977,159550000
EURUSD,20251118,143800,1.15977,1.15997,1.15976,1.1599,157920000
EURUSD,20251118,143900,1.15994,1.15999,1.15985,1.15986,177500000
EURUSD,20251118,144000,1.15989,1.15994,1.15974,1.15975,229870000
EURUSD,20251118,144100,1.15974,1.15977,1.15966,1.15973,130180000
EURUSD,20251118,144200,1.15971,1.15978,1.15964,1.15968,153980000
EURUSD,20251118,144300,1.15968,1.15979,1.15967,1.1597,167910000
EURUSD,20251118,144400,1.15969,1.1598,1.15965,1.15967,106970000
EURUSD,20251118,144500,1.15966,1.15968,1.15955,1.15958,203260000
EURUSD,20251118,144600,1.15957,1.15979,1.15956,1.15976,145160000
EURUSD,20251118,144700,1.15976,1.15984,1.15975,1.15981,124440000
EURUSD,20251118,144800,1.15982,1.15986,1.15959,1.15965,178720000
EURUSD,20251118,144900,1.15965,1.15969,1.15963,1.15965,115450000
EURUSD,20251118,145000,1.15965,1.15971,1.15952,1.15955,189990000
EURUSD,20251118,145100,1.15954,1.15957,1.15948,1.1595,185150000
EURUSD,20251118,145200,1.15949,1.15949,1.15929,1.15946,159220000
EURUSD,20251118,145300,1.15945,1.15966,1.15937,1.15965,154990000
EURUSD,20251118,145400,1.15965,1.15978,1.15957,1.15961,159880000
EURUSD,20251118,145500,1.15962,1.15977,1.15961,1.15972,208800000
EURUSD,20251118,145600,1.15972,1.16019,1.15971,1.16019,155210000
EURUSD,20251118,145700,1.16018,1.16019,1.16001,1.16006,216290000
EURUSD,20251118,145800,1.16006,1.16022,1.15994,1.15996,181000000
EURUSD,20251118,145900,1.15995,1.16007,1.15992,1.15998,170310000
EURUSD,20251118,150000,1.15998,1.16021,1.15996,1.16016,226320000
EURUSD,20251118,150100,1.16015,1.16027,1.16002,1.16027,167030000
EURUSD,20251118,150200,1.16026,1.16043,1.16022,1.16036,209730000
EURUSD,20251118,150300,1.16035,1.16043,1.16025,1.16042,141830000
EURUSD,20251118,150400,1.16041,1.16057,1.16037,1.16056,154570000
EURUSD,20251118,150500,1.16056,1.1606,1.16035,1.16039,205070000
EURUSD,20251118,150600,1.16036,1.16038,1.16001,1.16001,175390000
EURUSD,20251118,150700,1.16002,1.16021,1.1599,1.16014,178660000
EURUSD,20251118,150800,1.16014,1.16014,1.15997,1.16003,358900000
EURUSD,20251118,150900,1.16002,1.16002,1.1599,1.15992,162680000
EURUSD,20251118,151000,1.15991,1.15999,1.15977,1.1598,273070000
EURUSD,20251118,151100,1.15981,1.15985,1.15972,1.15982,218820000
EURUSD,20251118,151200,1.15982,1.15997,1.15981,1.15997,136570000
EURUSD,20251118,151300,1.15996,1.16021,1.15996,1.1602,227580000
EURUSD,20251118,151400,1.16018,1.16023,1.16016,1.16017,141400000
EURUSD,20251118,151500,1.16018,1.16026,1.16014,1.16025,246280000
EURUSD,20251118,151600,1.16024,1.16026,1.16016,1.16021,183800000
EURUSD,20251118,151700,1.16024,1.16043,1.16022,1.16031,160500000
EURUSD,20251118,151800,1.16032,1.16032,1.16022,1.16027,160550000
EURUSD,20251118,151900,1.16027,1.16043,1.16027,1.16039,107810000
EURUSD,20251118,152000,1.16039,1.1604,1.16009,1.16011,216950000
EURUSD,20251118,152100,1.16011,1.16012,1.15987,1.16005,314000000
EURUSD,20251118,152200,1.16006,1.16015,1.15999,1.16003,225690000
EURUSD,20251118,152300,1.16001,1.16011,1.15981,1.15993,203680000
EURUSD,20251118,152400,1.15993,1.16016,1.15988,1.16005,222170000
EURUSD,20251118,152500,1.16006,1.16035,1.16006,1.16033,255310000
EURUSD,20251118,152600,1.16034,1.16037,1.1602,1.16033,120640000
EURUSD,20251118,152700,1.16035,1.16046,1.16034,1.16043,40070000
EURUSD,20251118,152800,1.16043,1.16058,1.16042,1.16053,78720000
EURUSD,20251118,152900,1.16052,1.16059,1.16048,1.16056,86060000
EURUSD,20251118,153000,1.16057,1.16071,1.1605,1.16065,173920000
EURUSD,20251118,153100,1.16065,1.16076,1.16062,1.16072,81160000
EURUSD,20251118,153200,1.1607,1.1607,1.16032,1.16033,190180000
EURUSD,20251118,153300,1.16032,1.16048,1.16032,1.16033,146990000
EURUSD,20251118,153400,1.16035,1.1604,1.16024,1.16027,150400000
EURUSD,20251118,153500,1.16028,1.16046,1.16026,1.16026,124110000
EURUSD,20251118,153600,1.16027,1.16051,1.16022,1.16041,113880000
EURUSD,20251118,153700,1.1604,1.16049,1.16035,1.16048,57280000
EURUSD,20251118,153800,1.16048,1.16048,1.16024,1.16032,119240000
EURUSD,20251118,153900,1.16032,1.16043,1.1603,1.16032,95380000
EURUSD,20251118,154000,1.16033,1.1604,1.16032,1.16037,54700000
EURUSD,20251118,154100,1.16038,1.16038,1.16019,1.1602,181080000
EURUSD,20251118,154200,1.1602,1.16034,1.1601,1.16021,252300000
EURUSD,20251118,154300,1.1602,1.1602,1.16005,1.16008,125790000
EURUSD,20251118,154400,1.16007,1.16007,1.15992,1.15993,177400000
EURUSD,20251118,154500,1.15993,1.15996,1.15982,1.15984,189110000
EURUSD,20251118,154600,1.15985,1.1599,1.15976,1.15978,93530000
EURUSD,20251118,154700,1.15976,1.15978,1.15963,1.15975,118610000
EURUSD,20251118,154800,1.15975,1.15975,1.15956,1.15959,117320000
